time,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
1598992514985855272,624143.450059,4844743.99697,196.961758496,-0.00849025223548,-0.00386925168712,-0.936912486211,0.349439462125,-10.503027916,12.5287103653,-0.0054497346282,0.0315236360056,0.0072254020677,-0.0185824728221
1598992514995884780,624143.342818,4844744.12054,196.961500058,-0.00836770606503,-0.00409401969978,-0.936872391373,0.349547339827,-10.4976024628,12.5195274353,-0.00478571886197,0.0484612052998,0.0128457606389,-0.0235256472646
1598992515006248150,624143.235582,4844744.24407,196.961245739,-0.00827537908268,-0.00439548961085,-0.936841780765,0.349627910193,-10.5021286011,12.5236644745,-0.00472047645599,0.0679519616953,0.00259615346034,-0.0168808450033
1598992515015898770,624143.12831,4844744.36761,196.96107235,-0.00825348487091,-0.00456276671796,-0.936810619511,0.349709771551,-10.4956941605,12.5248575211,-0.0091540440917,0.0391507816454,-0.00421643315111,-0.0164554195834
1598992515026232937,624143.021103,4844744.49113,196.960845967,-0.00826869758339,-0.00462775752327,-0.936778020367,0.349795873415,-10.4933004379,12.5246219635,-0.0151419918984,0.0142992525843,-0.00751884080793,-0.0167970064036
1598992515036178113,624142.913927,4844744.61474,196.960572963,-0.00834276851845,-0.00458726486526,-0.936752332562,0.349863434291,-10.4856176376,12.5371541977,-0.0179209709167,-0.00489189194674,-0.0101484424272,-0.0170194011605
1598992515045999840,624142.806859,4844744.73835,196.960304861,-0.00845894312141,-0.0045001095988,-0.936725722374,0.349933016931,-10.475769043,12.5259342194,-0.0149548016489,-0.0294762268879,-0.015046020639,-0.0129446159302
1598992515056045445,624142.699786,4844744.86186,196.960058294,-0.00859259709651,-0.00456975856768,-0.936696160344,0.350007982451,-10.4860401154,12.5184440613,-0.0144604966044,-0.0048928921926,-0.021759996429,-0.0157842124828
1598992515065921431,624142.592664,4844744.98531,196.959784311,-0.00875279593263,-0.0047628504148,-0.936668230837,0.350076176225,-10.4810285568,12.5125818253,-0.0195445399731,0.0186464303002,-0.0460047429611,-0.0118668075893
1598992515076097316,624142.485606,4844745.10867,196.959452709,-0.00887487719834,-0.00505263399061,-0.936632324671,0.350165097955,-10.4817972183,12.5005807877,-0.0262363664806,0.0402827582667,-0.0479015586415,-0.0186049640498
1598992515086113484,624142.378461,4844745.23194,196.959067752,-0.00894694206533,-0.00532272587852,-0.93660063648,0.350244012885,-10.4909734726,12.4964904785,-0.0293490570039,0.0564806990666,-0.0353912262628,-0.0167437358997
1598992515096047439,624142.271304,4844745.35518,196.95871348,-0.00897276290301,-0.00543397760211,-0.936575313988,0.350309352774,-10.4868984222,12.4910421371,-0.0204887595028,0.02022198761,-0.014496508557,-0.0136581183981
1598992515105998730,624142.164145,4844745.47835,196.958422446,-0.00892765467594,-0.0054925968922,-0.936537724323,0.350410073032,-10.4918518066,12.4883213043,-0.0183042772114,0.0182491969371,0.000651438656051,-0.0205460901535
1598992515116046108,624142.056964,4844745.60154,196.958084995,-0.00888726338954,-0.00545498789958,-0.936510998401,0.350483108765,-10.4888153076,12.4882831573,-0.0280287489295,0.00613644173975,0.00207502042861,-0.0176700967192
1598992515125753045,624141.949842,4844745.72468,196.957669357,-0.00885251164099,-0.00530878067686,-0.936482365226,0.350562732627,-10.4837722778,12.4830646515,-0.0341232232749,-0.0244026636623,0.0149509874,-0.0143293140554
1598992515135862431,624141.84274,4844745.84779,196.957221326,-0.0088401484947,-0.00524028882616,-0.936450607953,0.350648898488,-10.4842844009,12.4803028107,-0.0349607877433,-0.0127774765644,0.00971660981618,-0.0216785099415
1598992515146800299,624141.735645,4844745.97084,196.956779295,-0.0089391610658,-0.0052738856142,-0.936417853994,0.350733346363,-10.4810638428,12.4718647003,-0.0324995592237,-0.0050318889157,-0.00891854158067,-0.0205185181138
1598992515155907623,624141.628596,4844746.09383,196.956341962,-0.00907541653245,-0.00544003251123,-0.936386176117,0.350811875566,-10.4770860672,12.4703378677,-0.03558203578,0.0169428446419,-0.0355328773045,-0.0170789165691
1598992515165912422,624141.521571,4844746.21682,196.955850341,-0.009247951353,-0.00567059170556,-0.936354771527,0.350887534152,-10.4752645493,12.4683656693,-0.0423844084144,0.0340831855651,-0.050510054189,-0.0163260950244
1598992515175821135,624141.414577,4844746.33976,196.955286453,-0.00942740299065,-0.00582729885326,-0.936318944577,0.350975783619,-10.474196434,12.4629802704,-0.0493280626833,0.022996795487,-0.0469576885781,-0.020524855605
1598992515186546078,624141.307564,4844746.46265,196.954674623,-0.00956890767663,-0.00589216004848,-0.936292516603,0.351041367661,-10.4751501083,12.4564828873,-0.0522882603109,0.00511942993357,-0.03657892953,-0.0123496595009
1598992515195839535,624141.200612,4844746.58548,196.954057571,-0.00966619209798,-0.00588818349403,-0.93625949155,0.351126841054,-10.4626531601,12.4542732239,-0.0506498515606,-0.00764994271482,-0.0194731795323,-0.0182586345142
1598992515205771188,624141.093729,4844746.7083,196.953449377,-0.00967088495742,-0.0057693912133,-0.936224691803,0.351221460857,-10.4654798508,12.4512586594,-0.0511973649263,-0.0198751087974,-0.0027942232056,-0.0184144335991
1598992515215756581,624140.98674,4844746.83107,196.95282044,-0.00962204545688,-0.00553080171753,-0.936191858609,0.351314147662,-10.4797506332,12.4414978027,-0.0534788258374,-0.0364530452342,0.0335696844145,-0.0218176393025
1598992515225845853,624140.879668,4844746.95368,196.952201879,-0.00968735423193,-0.00536342347029,-0.936158994779,0.351402511874,-10.4832906723,12.4268112183,-0.0494300983846,-0.036798224201,0.00396857841808,-0.0221124657993
1598992515235788612,624140.772539,4844747.07628,196.951640474,-0.00981649138142,-0.00531554257265,-0.93612879035,0.351480112357,-10.4890346527,12.4337253571,-0.0439249351621,-0.0221462588168,-0.0208213444969,-0.0189480853085
1598992515245852947,624140.665428,4844747.1989,196.951116449,-0.00984683704589,-0.00534556406248,-0.93609369897,0.351572256434,-10.4811429977,12.430768013,-0.0416881293058,-0.00272391887371,-0.00487898653858,-0.0174688865765
1598992515255870778,624140.558334,4844747.32146,196.950581524,-0.00987039624277,-0.00551509233529,-0.936048178995,0.351690155727,-10.4880723953,12.4245243073,-0.0455888323486,0.0271004083958,-0.0161321669628,-0.0274212548088
1598992515265945185,624140.451177,4844747.44398,196.949983082,-0.00991492004795,-0.00565912453959,-0.936020001254,0.351761603822,-10.4887313843,12.4242048264,-0.0548465326428,0.0270864080748,-0.018449389669,-0.0152944675613
1598992515275894506,624140.344079,4844747.56653,196.949329262,-0.00994852430496,-0.00577487292366,-0.935986284006,0.351848481393,-10.4810428619,12.4275951385,-0.0537351518869,0.0200068229193,-0.0165798079316,-0.0161300509981
1598992515285868456,624140.237002,4844747.6891,196.948739511,-0.00989211158481,-0.00578567174041,-0.935944641634,0.351960651107,-10.4834032059,12.4259691238,-0.0439707450569,0.0112380477395,0.00570571756547,-0.0281688062073
1598992515295881251,624140.129885,4844747.81158,196.948250219,-0.00991854079174,-0.00571623128357,-0.93591518918,0.352039352786,-10.4882669449,12.4131498337,-0.0348818823695,-0.0127178696096,0.0067709050195,-0.0156736444842
1598992515305907988,624140.022747,4844747.93398,196.947785671,-0.0100412296443,-0.00566370312401,-0.935886768279,0.35211227348,-10.4884147644,12.4106302261,-0.0390941239893,-0.0203070443979,-0.00956304841072,-0.0155236512985
1598992515315916541,624139.91562,4844748.05638,196.947244529,-0.0101781976266,-0.00562532634709,-0.935856948549,0.352188205153,-10.4849357605,12.4115591049,-0.049196511507,-0.0170494595107,-0.0265043971051,-0.0195816388483
1598992515325850832,624139.808516,4844748.17875,196.946631523,-0.0102705329442,-0.00560864470688,-0.935820012028,0.352283925755,-10.4869718552,12.4039945602,-0.0513833388686,-0.0138042718465,-0.0138200281894,-0.0201216384518
1598992515335870767,624139.701352,4844748.30104,196.946042771,-0.0103642880006,-0.00568559721058,-0.9357819622,0.352381007917,-10.4941082001,12.3984012604,-0.0458916984499,0.00671927454431,-0.0220346120299,-0.0213400325699
1598992515345886487,624139.594156,4844748.42328,196.945506182,-0.0104164501833,-0.00581659427116,-0.935754393038,0.352450536539,-10.4944887161,12.3912401199,-0.041899304837,0.0216620295516,-0.0223490231637,-0.0149556375289
1598992515355815763,624139.486923,4844748.54546,196.944977357,-0.0104213535255,-0.00591991330681,-0.935717444726,0.352546753854,-10.5035295486,12.3886890411,-0.0441956743598,0.01992323087,-0.0135346642368,-0.0178000152879
1598992515365763711,624139.379602,4844748.66759,196.944429064,-0.0104058231539,-0.00594691535892,-0.935688697283,0.352623049188,-10.5083770752,12.3812103271,-0.0448036938906,0.00870846654449,-0.00552830422349,-0.0176064076379
1598992515375865467,624139.272291,4844748.78966,196.943902644,-0.0103336716585,-0.00594513476079,-0.935653189783,0.352719405551,-10.5048561096,12.3769083023,-0.040734231472,0.00433328688609,0.00808325202789,-0.0182764048727
1598992515385861789,624139.164956,4844748.9117,196.943404119,-0.0102742993002,-0.00591555810813,-0.935615765282,0.352820896067,-10.5129108429,12.3750123978,-0.0394571311772,0.00133411301878,0.0147916242565,-0.0207724026701
1598992515397062259,624139.057584,4844749.03371,196.942903272,-0.0102607238931,-0.00584543471926,-0.935586179726,0.352900904993,-10.5109024048,12.3715820312,-0.0407587848604,-0.0122238365827,0.0119212255411,-0.0177308147115
1598992515405909320,624138.950228,4844749.15571,196.942392649,-0.010298134257,-0.00582201608433,-0.935558319993,0.352974053509,-10.5109605789,12.3737154007,-0.041418325156,-0.00793943820814,-0.00220513353292,-0.0162224262775
1598992515415865072,624138.842878,4844749.27774,196.941863917,-0.0103435737478,-0.00584021282803,-0.935516053274,0.353084432484,-10.5091381073,12.3750181198,-0.0448495298624,-0.00122785523196,-0.00782151998894,-0.0259672000625
1598992515426991277,624138.735535,4844749.39971,196.941299218,-0.0103813030217,-0.0059381491765,-0.935479988148,0.353177234129,-10.5109519958,12.3637647629,-0.048285998404,0.0115197155158,-0.0127043155761,-0.0189248138579
1598992515435866843,624138.628136,4844749.52161,196.94071548,-0.0104536762851,-0.00612070877502,-0.935441597318,0.353273655377,-10.5197191238,12.3605651855,-0.0481001026928,0.0294648689219,-0.0254046988284,-0.0232151892605
1598992515445898733,624138.52071,4844749.64348,196.940150471,-0.0105128845196,-0.00628008685704,-0.93540909253,0.353355160399,-10.5139846802,12.3602619171,-0.0453180968761,0.0250678713683,-0.028410515124,-0.0176137833457
1598992515455940681,624138.413347,4844749.76538,196.939581084,-0.0104638699657,-0.00635747362964,-0.935378848422,0.353435283863,-10.5112762451,12.3624515533,-0.0496259815991,0.0205112818058,0.00157478748981,-0.0165223699967
1598992515465825944,624138.305968,4844749.88722,196.938959789,-0.0104075260222,-0.00639144149998,-0.935344820738,0.353526376945,-10.515958786,12.3494386673,-0.054070211947,0.0124953136066,0.00604996234528,-0.0186127621183
1598992515475832462,624138.198549,4844750.00893,196.938338869,-0.0103604063826,-0.00640934890263,-0.935316631772,0.353602008701,-10.5180826187,12.3376379013,-0.0495807640254,0.00635634394438,0.0095291399202,-0.0165675667533
1598992515485852689,624138.091124,4844750.13054,196.937783921,-0.0103510316829,-0.00642917850368,-0.935285491851,0.353684280878,-10.5186767578,12.3291826248,-0.0417387261987,0.00578215601039,0.00237235014083,-0.0181771605102
1598992515495828700,624137.983691,4844750.25206,196.937278459,-0.0103421816343,-0.00644393506258,-0.935249898293,0.353778380801,-10.5201892853,12.3207368851,-0.0407269075513,0.00625816172543,0.00352913863301,-0.0200387538046
1598992515505806344,624137.876236,4844750.37353,196.936755296,-0.0103425967774,-0.00645595639072,-0.93521062166,0.353881964011,-10.5221681595,12.3196249008,-0.0446417815983,0.00395457731678,3.59389354771e-05,-0.024409542108
1598992515515843372,624137.76879,4844750.49498,196.936197105,-0.0103295197933,-0.00642912241305,-0.935170269466,0.35398945537,-10.5193872452,12.3130664825,-0.0471213907003,-0.00485179108654,0.00273592338441,-0.0226179462578
1598992515525838385,624137.661329,4844750.61635,196.935621817,-0.0102728302389,-0.00642816276858,-0.935127177007,0.354104942785,-10.5261945724,12.3071928024,-0.0485232770443,0.00284500245752,0.01304748989,-0.0256175415755
1598992515535870550,624137.553825,4844750.73768,196.935041946,-0.01026305363,-0.00642183451487,-0.935093594061,0.354194014796,-10.5251131058,12.3036146164,-0.0473747700453,0.000874222679265,0.0039495022264,-0.0168459659154
1598992515545793338,624137.44638,4844750.85895,196.934489378,-0.0102190509454,-0.00643877535898,-0.935052788822,0.354302688794,-10.5172195435,12.2970066071,-0.0435855090618,0.00225182753734,0.00434269637518,-0.0226479505125
1598992515555920526,624137.338973,4844750.98018,196.933956598,-0.010158292742,-0.00648813213004,-0.935012462132,0.354409944679,-10.5172224045,12.2926998138,-0.0441531129181,0.016343005057,0.00640547874635,-0.0241491452907
1598992515565820961,624137.231584,4844751.10133,196.933386833,-0.0101667684733,-0.00651917589667,-0.934974272566,0.354509868415,-10.5129537582,12.2830886841,-0.0506310202181,0.00534964772624,0.00245227488208,-0.0212417515227
1598992515575709451,624137.124258,4844751.22241,196.932752529,-0.0101946320249,-0.00652467559849,-0.934939126087,0.354601647766,-10.5064983368,12.278837204,-0.0562863908708,-0.00180232729715,-0.00578931169537,-0.0186061541499
1598992515585770556,624137.016952,4844751.34345,196.93208769,-0.0102415498299,-0.00644606352327,-0.934902377847,0.354698608424,-10.5093622208,12.2723455429,-0.0565981790423,-0.0127732914483,-0.000869329900985,-0.020329148635
1598992515595796452,624136.909609,4844751.46439,196.931434498,-0.01037255003,-0.00630501914968,-0.934861936086,0.354803914011,-10.5124940872,12.2603149414,-0.0551597066224,-0.0310384351027,-0.0138500907008,-0.027201537777
1598992515605856638,624136.802269,4844751.58521,196.930771007,-0.0105022631844,-0.00614291990569,-0.934827514199,0.354893625894,-10.5092039108,12.2508964539,-0.0585232451558,-0.0407232076603,-0.0113056868297,-0.0168471768215
1598992515615854858,624136.694978,4844751.70599,196.930062093,-0.0106018834359,-0.00600234416127,-0.934792336028,0.354985718636,-10.5039129257,12.2508506775,-0.063401132822,-0.0334952220143,-0.0161624604202,-0.0180003848704
1598992515625863022,624136.587731,4844751.82676,196.929325847,-0.010606556485,-0.00584493405307,-0.934746326803,0.355109338421,-10.5003299713,12.2484111786,-0.063111834228,-0.0292656291023,0.00691348816755,-0.0248247767757
1598992515636286086,624136.480462,4844751.94752,196.928633971,-0.0105411825536,-0.0056948414267,-0.934703228898,0.355227147243,-10.5095386505,12.2498474121,-0.0554188378155,-0.0223180285459,0.025520242569,-0.0255055910218
1598992515645803238,624136.373124,4844752.06824,196.928031397,-0.0105621884603,-0.00558591182066,-0.93466132181,0.355338502384,-10.5105075836,12.2385396957,-0.0461188293993,-0.0251699994349,0.00834989166936,-0.0234660132622
1598992515655872426,624136.265813,4844752.18889,196.92750319,-0.0106050233292,-0.00559353647512,-0.93462719172,0.355426867762,-10.5074481964,12.2391691208,-0.0412683226168,-0.00460884369595,-0.00962805866964,-0.0199264287439
1598992515665831442,624136.158503,4844752.30959,196.926993145,-0.0106408342557,-0.00558195318326,-0.934582278528,0.355544060711,-10.5088844299,12.2442550659,-0.0413804799318,0.00129754123713,-0.00311288213337,-0.0247368113165
1598992515675883562,624136.05118,4844752.43025,196.926480356,-0.0107149526806,-0.0055330376241,-0.934536771826,0.355662195615,-10.5114746094,12.2323188782,-0.0418571569026,-0.0163556040976,-0.00210288947315,-0.0264548082133
1598992515685902401,624135.94381,4844752.55084,196.925983072,-0.0108831641589,-0.00551641814553,-0.934504223009,0.355742860852,-10.515663147,12.2330856323,-0.0381105281413,-0.0138992062573,-0.0273552229779,-0.0213268228748
1598992515695847580,624135.836478,4844752.67147,196.925533788,-0.0110454446526,-0.00543612033113,-0.934469082845,0.355831392593,-10.504611969,12.2372550964,-0.0321682319045,-0.0261867860167,-0.0310206106488,-0.0201332232025
1598992515705925275,624135.729204,4844752.79209,196.925151559,-0.011094321377,-0.00535875247379,-0.934424485373,0.355948143611,-10.507683754,12.2323617935,-0.0257643163204,-0.0212765994017,-0.00752446361484,-0.0252406148157
1598992515715813483,624135.621834,4844752.91265,196.924805995,-0.0111664514604,-0.00531721378087,-0.934390793463,0.356034945885,-10.5202217102,12.2249927521,-0.0248603131622,-0.0115564140837,-0.00482087345076,-0.0208668325367
1598992515725800918,624135.514408,4844753.03315,196.924444931,-0.0112914509911,-0.0053154558018,-0.934360047934,0.356111709845,-10.5178585052,12.2227544785,-0.0284023080021,-0.00998601976936,-0.0232200245624,-0.0170928419888
1598992515735852597,624135.407017,4844753.15365,196.924058293,-0.0113330927099,-0.00534627619796,-0.93432073988,0.356213044919,-10.516740799,12.2223091125,-0.0287949610502,0.000451146218083,-0.0172190414946,-0.0205576270505
1598992515745945181,624135.299582,4844753.27412,196.923705079,-0.0113508487153,-0.00537482016722,-0.934284592839,0.356306846868,-10.5258693695,12.2154064178,-0.0218250416219,0.00494874055319,-0.00416368799737,-0.0212368225941
1598992515755862114,624135.192057,4844753.39449,196.923433716,-0.0114118850764,-0.00541385627991,-0.934249512034,0.356396279868,-10.532418251,12.2062339783,-0.0145076466724,0.00325434930249,-0.0121808764653,-0.0179008284188
1598992515765860123,624135.084522,4844753.51482,196.92319076,-0.0114492703372,-0.00545626171181,-0.934216595201,0.356480710092,-10.5299739838,12.2072019577,-0.0161548554897,0.0061211415672,-0.0138728815341,-0.016640425015
1598992515775786356,624134.976977,4844753.63518,196.922919383,-0.0114358431792,-0.00542680910532,-0.934173469813,0.356594587075,-10.5348005295,12.2099018097,-0.0186488125473,3.35607162877e-05,0.00208706824169,-0.0216748064831
1598992515785812009,624134.86939,4844753.75549,196.922645524,-0.0114228129148,-0.00537614445025,-0.934136451617,0.356692733561,-10.5380687714,12.19926548,-0.0167951788753,-0.00963279930444,0.00604905260529,-0.0211336126183
1598992515795874001,624134.761762,4844753.87575,196.922398628,-0.0114357372751,-0.00538127796463,-0.934097388714,0.356794526526,-10.5424509048,12.2005977631,-0.0140703842044,-0.00123561025822,0.000561063348191,-0.022516013767
1598992515805817188,624134.654135,4844753.99603,196.922167855,-0.0114461517797,-0.00542359903655,-0.934061016305,0.356888761384,-10.5382032394,12.2027759552,-0.013337245211,0.00371718095259,-0.00367013324708,-0.0177068254557
1598992515815878568,624134.54653,4844754.11633,196.921940875,-0.0114156012143,-0.00551246357272,-0.934018401257,0.356999892028,-10.5400648117,12.2046136856,-0.0129922106862,0.0158283543779,-0.000973750977907,-0.0250163995385
1598992515825807277,624134.438889,4844754.23663,196.921725733,-0.0114369538094,-0.00564956587705,-0.933977537519,0.357103959517,-10.5414552689,12.203291893,-0.0112391719595,0.0241667408792,-0.00934594668642,-0.0222725987628
1598992515836110136,624134.331311,4844754.35691,196.921515324,-0.0114726056565,-0.00582413685978,-0.933936518771,0.357207275478,-10.5313768387,12.2000274658,-0.0123063223436,0.0259885344795,-0.0211205340006,-0.0189321916463
1598992515845905039,624134.223739,4844754.47714,196.921276989,-0.0115016556224,-0.00601865398773,-0.93389367438,0.357315116773,-10.5396261215,12.1938285828,-0.0167766921222,0.0383499025265,-0.0209049573521,-0.0194123720745
1598992515855834176,624134.116118,4844754.59732,196.921012176,-0.011600561334,-0.00614965198674,-0.933854996793,0.357410763299,-10.5379838943,12.1894035339,-0.016153300181,0.023031940891,-0.0260297697839,-0.0212771486786
1598992515866018641,624134.008552,4844754.71747,196.920773052,-0.0116859636761,-0.00622662883277,-0.93381688591,0.357506211045,-10.5325651169,12.1887702942,-0.0133488308638,0.00812877387733,-0.0286877751606,-0.0210739328427
1598992515875856736,624133.900972,4844754.83762,196.920529693,-0.0117188299664,-0.00623121603993,-0.933771096189,0.357624636866,-10.5404558182,12.1865415573,-0.0172820482403,0.00196118992762,-0.00684664438463,-0.0250615151518
1598992515885768825,624133.793337,4844754.95771,196.920236474,-0.0117951042545,-0.00620404474349,-0.933734823753,0.357717296555,-10.5410776138,12.1794319153,-0.0223919507116,-0.0134047612726,-0.0113262399835,-0.01799793393
1598992515895757908,624133.68571,4844755.07775,196.919909819,-0.0118469386778,-0.00622365493386,-0.933694990779,0.357819200655,-10.5404376984,12.1779146194,-0.0240836571902,-0.00332958672418,-0.0107226428448,-0.0212583255393
1598992515905750756,624133.578088,4844755.19778,196.919572803,-0.0118367082627,-0.00630238715132,-0.933649249558,0.357937496015,-10.5393886566,12.1741695404,-0.0246968772262,0.0133151719093,-0.00173267562178,-0.0247275110586
1598992515915924396,624133.470472,4844755.31774,196.919220222,-0.0118454216298,-0.00647786609384,-0.933601728649,0.358058005776,-10.5419301987,12.1665172577,-0.0282677728683,0.0269503434296,-0.0105006704485,-0.0256730996932
1598992515925898331,624133.362825,4844755.43766,196.91882526,-0.0118874766653,-0.00669379977889,-0.93356232931,0.358155354891,-10.5426950455,12.1651649475,-0.0316011309624,0.0393987136205,-0.0209166710998,-0.0193962974006
1598992515935801910,624133.255188,4844755.55756,196.918407438,-0.0119600708105,-0.00686739572691,-0.933515114269,0.358272699229,-10.5417346954,12.1610641479,-0.0326580330729,0.0308287298922,-0.024428685659,-0.022106267708
1598992515945774093,624133.147537,4844755.67738,196.917986324,-0.0120546220027,-0.00697602333641,-0.933471496496,0.358381063138,-10.5456771851,12.153181076,-0.0336755812168,0.0160387659502,-0.0243083066165,-0.0211362528928
1598992515955877479,624133.039839,4844755.79714,196.917535912,-0.0121509893154,-0.00700628476036,-0.933428278844,0.358489767897,-10.5521440506,12.1464443207,-0.0378011502326,0.00133860216171,-0.0215529294125,-0.023732633138
1598992515965823554,624132.932093,4844755.91683,196.917053711,-0.0122621995659,-0.00695042818974,-0.933390573617,0.358585229887,-10.5529785156,12.1414661407,-0.0399169810116,-0.0168111492454,-0.0191751405974,-0.0205842378555
1598992515975814431,624132.824352,4844756.03649,196.91654854,-0.0122938329432,-0.00688180030086,-0.933353498529,0.358681961184,-10.553601265,12.137336731,-0.0430235117674,-0.0164915491086,-0.00500077518388,-0.0216634381142
1598992515986077984,624132.716582,4844756.1561,196.915996315,-0.0122656831661,-0.00682208680204,-0.933314497647,0.358785535704,-10.5579652786,12.1340007782,-0.0494750291109,-0.010908153861,0.0090671865411,-0.0229470422283
1598992515995804044,624132.608796,4844756.27567,196.915374115,-0.0122357764036,-0.00679604423599,-0.933277394788,0.358883552056,-10.5567378998,12.1297416687,-0.0561001002789,-0.005917952779,0.00937238168113,-0.0181038611624
1598992516006182161,624132.500993,4844756.39522,196.914708907,-0.0121844529774,-0.00687203721919,-0.93323188345,0.359002180944,-10.5623264313,12.1282663345,-0.058045681566,0.0166131983541,0.00485318716552,-0.0254454431125
1598992516015815584,624132.393182,4844756.51459,196.9139281,-0.0121875890754,-0.00699487884095,-0.933189587403,0.35910963271,-10.5708141327,12.1187562943,-0.0540998950601,0.0255540106194,0.000677128862913,-0.0222633484392
1598992516026199179,624132.285339,4844756.63385,196.913181586,-0.0122797013573,-0.00716543772729,-0.933143345829,0.359223275376,-10.570318222,12.1116704941,-0.0521513000131,0.0239112168144,-0.0253432214191,-0.022264134904
1598992516036098149,624132.177507,4844756.75313,196.912422159,-0.0123595614885,-0.00727607122052,-0.933093227101,0.359348479286,-10.5684242249,12.116271019,-0.056178830564,0.021724014626,-0.0281208360182,-0.0264477029828
1598992516045864421,624132.06969,4844756.87238,196.911620204,-0.0123798865394,-0.00723748094399,-0.933042298798,0.359480772688,-10.5687503815,12.1078901291,-0.0600413493812,-0.0051719118921,0.00178267048954,-0.0295220852735
1598992516055777578,624131.961839,4844756.99155,196.910792892,-0.0124055544004,-0.00719087576345,-0.932995412037,0.359602495324,-10.5756998062,12.1028060913,-0.0618817284703,-0.0103978838737,-0.00337971917125,-0.0284548942068
1598992516065929757,624131.853937,4844757.11071,196.909946283,-0.0123894187506,-0.00707633234918,-0.932957622214,0.359703354135,-10.5780105591,12.1025781631,-0.0634378418326,-0.014224264834,0.010477039055,-0.0209469167035
1598992516076081012,624131.746009,4844757.22985,196.909105792,-0.0123547668811,-0.00692746586295,-0.932911683421,0.359826570572,-10.5805044174,12.100692749,-0.0612948909402,-0.0232948240189,0.014988431861,-0.0279609131947
1598992516085985117,624131.638055,4844757.34897,196.908271738,-0.0122708991635,-0.00685689369772,-0.932867976061,0.359944089106,-10.5852231979,12.0978755951,-0.0619508475065,-0.012943831546,0.0257778056165,-0.0255783348509
1598992516096061965,624131.530045,4844757.46804,196.907417988,-0.0122615010142,-0.00693192903858,-0.932824421204,0.36005583339,-10.5900583267,12.0940523148,-0.0657060667872,0.0130689179338,0.00194106212541,-0.0244029445426
1598992516106042160,624131.422014,4844757.5871,196.906506772,-0.0122878423788,-0.00709268921727,-0.932780098506,0.360166614945,-10.5896368027,12.092707634,-0.0727330818772,0.0266572854382,-0.0150337097608,-0.0214093413373
1598992516115998752,624131.313954,4844757.70615,196.905541449,-0.0122957390394,-0.00726231984188,-0.93272425409,0.360307562154,-10.5963506699,12.0924806595,-0.0757499039173,0.0346556632503,-0.0181189246673,-0.0273785069121
1598992516125807977,624131.205823,4844757.82513,196.904601152,-0.0123246272317,-0.00737298603584,-0.932673126194,0.360436655068,-10.6044502258,12.0787591934,-0.0691580548882,0.0235716991455,-0.0130517655119,-0.026027295957
1598992516135934690,624131.097613,4844757.94401,196.903701658,-0.0123526792055,-0.00741438864261,-0.9326302386,0.360545803202,-10.6107883453,12.0744600296,-0.0687576979399,0.0102609380968,-0.0150477787415,-0.0265944826901
1598992516145846930,624130.989365,4844758.06287,196.902780142,-0.0122822914665,-0.00734416963999,-0.932588334643,0.360658018872,-10.6131515503,12.0722827911,-0.0726313069463,-0.00733900929488,0.0121993386215,-0.0241220871579
1598992516155935900,624130.881093,4844758.18168,196.901797469,-0.0122295173241,-0.00725422424893,-0.932540985028,0.360784043966,-10.6154336929,12.0683670044,-0.081410638988,-0.016039762555,0.0223317084555,-0.0265520926557
1598992516165844817,624130.772783,4844758.30048,196.900696829,-0.0121255879591,-0.00712312200586,-0.932497727792,0.360901951937,-10.6233043671,12.0691242218,-0.0904011726379,-0.0163105446604,0.0173273187586,-0.0280612977231
1598992516175816143,624130.66438,4844758.41926,196.899609824,-0.0120385121683,-0.0069594125207,-0.932452557858,0.361024747277,-10.6276731491,12.0615940094,-0.0826589614153,-0.0245624949396,0.0252588970005,-0.0286253136301
1598992516185880434,624130.555975,4844758.53795,196.898588098,-0.0119418702273,-0.00696498824473,-0.932412134737,0.361132235711,-10.6312417984,12.054775238,-0.0791173055768,-0.00391452535055,0.0205325142737,-0.0234725463292
1598992516195854439,624130.447505,4844758.65663,196.897569807,-0.0118840379469,-0.00710738508821,-0.932358052635,0.361270973656,-10.634935379,12.0589370728,-0.0819067880511,0.0280198044249,-0.00245824254754,-0.0312297228898
1598992516205781170,624130.339058,4844758.77534,196.896500081,-0.0118297129559,-0.00722480341329,-0.932314774795,0.361382098071,-10.6301689148,12.058801651,-0.0896016433835,0.0243432231551,0.00756110392607,-0.023664728772
1598992516215794105,624130.230586,4844758.89403,196.895385165,-0.0117751491079,-0.00735058760155,-0.932260904733,0.361520290207,-10.6385860443,12.0561523438,-0.0892107486725,0.0291276191012,0.000738503087713,-0.0293089033894
1598992516225830989,624130.122031,4844759.01265,196.894299767,-0.0117437998968,-0.00741075723319,-0.932219501949,0.361626829793,-10.6469278336,12.0428009033,-0.083966344595,0.0189138595273,0.00552006506887,-0.0247773059292
1598992516235832356,624130.013438,4844759.13117,196.893267597,-0.0117393328721,-0.00740442619438,-0.932176056714,0.361739079761,-10.6453838348,12.0411596298,-0.0799715965986,0.00199311366093,-0.00435992213804,-0.0254373017458
1598992516246066450,624129.904829,4844759.24968,196.892244716,-0.0116757981056,-0.00735002151297,-0.932137204203,0.361842348906,-10.6522321701,12.0356683731,-0.0826772600412,-0.00457585690884,0.00849703756137,-0.0198755186746
